stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1490,1490,Tarongers - Escola d'Edificació,,4373480.61975,728123.81525,,,0,
1492,1492,Albalat dels Tarongers - Vinalopó,,4373216.113,728130.624,,,0,
1499,1499,Sants Just i Pastor (parell) - Metro Ayora,,4372098.53175,728559.250625,,,0,
150,150,Cardenal Benlloch (parell) - Port,,4372003.389375,727434.072,,,0,
1500,1500,Sants Just i Pastor - Escultor Esteve Edo,,4371975.1115,728921.87975,,,0,
1501,1501,Sants Just i Pastor - Serradora,,4371913.30775,729087.878875,,,0,
1503,1503,Sants Just i Pastor (imparell) - Metro Ayora,,4372101.026875,728597.3945,,,0,
1515,1515,Sants Just i Pastor - José María Haro,,4372014.97475,728853.85925,,,0,
1518,1518,La Malva-rosa - Fuerteventura,,4373575.47,729801.703,,,0,
1520,1520,Sant Agustí,,4372041.603125,725334.7295,,,0,
153,153,Cardenal Benlloch - Doctor Vicente Pallarés,,4372748.763,727693.41225,,,0,
1532,1532,Menorca - França,,4371068.02175,728551.291,,,0,
1533,1533,França - Higinio Noja,,4371094.249875,728313.067375,,,0,
1534,1534,França - Vicente Beltrán,,4371177.4255,727977.3435,,,0,
1535,1535,França - Tomás de Montañana,,4371225.50875,727787.181625,,,0,
1536,1536,Albereda - Parc Gulliver,,4371512.97175,727251.6235,,,0,
1537,1537,Albereda (riu) - Parc Gulliver,,4371490.7595,727241.9525,,,0,
1538,1538,França (parell) - Albereda,,4371188.773625,727812.2185,,,0,
1539,1539,França - Pintor Maella,,4371117.18975,728096.376875,,,0,
154,154,Blasco Ibáñez - Rubén Darío,,4372926.621125,727605.475875,,,0,
1540,1540,França - Trafalgar,,4371049.011375,728366.942125,,,0,
1541,1541,Menorca - Balears,,4371088.549,728613.425,,,0,
1546,1546,La Malva-rosa - Gran Canària,,4373840.115,729737.324,,,0,
1547,1547,Uruguai - Carretera d'Escrivà,,4370861.285125,724826.29525,,,0,
155,155,Blasco Ibáñez - Almela i Vives,,4373024.277375,727405.2065,,,0,
1550,1550,Hospital València al Mar,,4373131.2895,729666.240875,,,0,
1551,1551,Tarongers (imparell)  - Metro La Cadena,,4372929.229,729742.884375,,,0,
1552,1552,Marí Blas de Lezo - Felip de Gauna,,4372573.833625,729322.603,,,0,
1562,1562,Palmaret - Rosa dels Vents,,4377344.029625,725108.236375,,,0,
1566,1566,Corts Valencianes (imparell) - Metro Beniferri,,4374467.803,723588.634,,,0,
157,157,Blasco Ibáñez - Gascó Oliag,,4373066.354375,727278.35275,,,0,
1574,1574,Ferran el Catòlic (parell) - Metro Túria,,4372978.700125,724526.106,,,0,
158,158,Blasco Ibáñez - Facultat de Psicologia,,4373141.14825,727066.7265,,,0,
1584,1584,Joaquim Ballester - Pare Ferrís,,4373819.579,724764.758,,,0,
1585,1585,Natzaret,,4369832.895,729600.016,,,0,
1587,1587,Reina - Setmana Santa Marinera,,4371649.93,729744.452,,,0,
1589,1589,Doctor J.J. Dòmine - Front Edifici del Rellotge,,4371278.404625,729485.99375,,,0,
1590,1590,Joan Verdeguer - Port,,4371127.941375,729402.02575,,,0,
1591,1591,Joan Verdeguer - Las Naves,,4371083.323625,729189.4755,,,0,
1592,1592,Joan Verdeguer - Isaac Peral,,4371095.7585,728897.804375,,,0,
1593,1593,Eivissa  - Professor Vicente Llorens,,4371320.025,728886.9,,,0,
1594,1594,Illes Canàries - Noguera,,4371394.288375,728700.60175,,,0,
1595,1595,Illes Canàries - Trafalgar,,4371524.882,728445.93725,,,0,
1596,1596,Illes Canàries - Vicente Beltrán,,4371637.242625,728196.04875,,,0,
1597,1597,Illes Canàries - Lebon,,4371732.233125,727919.232,,,0,
1598,1598,Illes Canàries - Riu Escalona,,4371817.179,727666.473625,,,0,
1599,1599,Illes Canàries - Eduard Boscà,,4371870.949,727416.633875,,,0,
16,16,Cavite - Vicent la Roda,,4373353.622125,729932.000625,,,0,
160,160,Blasco Ibáñez (imparell) - Hospitals,,4373242.021,726773.182875,,,0,
1602,1602,Serradora - Peanya,,4371514.319125,729050.517,,,0,
1613,1613,Comissaria Policia Local Marítim (front),,4371553.35175,729824.52525,,,0,
1615,1615,Port - Saragossa,,4372040.605125,727106.7515,,,0,
1616,1616,Port - Eduard Boscà,,4371926.104625,727439.94875,,,0,
1617,1617,Port - Riu Escalona,,4371832.922625,727706.41175,,,0,
1618,1618,Port - Tomás de Montañana,,4371762.518125,727910.0725,,,0,
1619,1619,Port - Cases Carbonell,,4371684.5785,728130.938375,,,0,
162,162,Blasco Ibáñez - Jaume Roig,,4373310.312875,726589.204875,,,0,
